ID_HDC_G0;QA2_1V;AREA;BBX_LATMN;BBX_LONMN;BBX_LATMX;BBX_LONMX;GCPNT_LAT;GCPNT_LON;CTR_MN_NM;CTR_MN_ISO;XBRDR;XCTR_NBR;XC_NM_LST;XC_ISO_LST;GRGN_L1;GRGN_L2;UC_NM_MN;UC_NM_LST;UC_NM_SRC;H75_NBR;H90_NBR;H00_NBR;H75_AREA
8929;2;8;24.92172157;84.82147854;24.955303;84.8604502;24.93851185;84.84096288;India;IND;0;1;India;IND;Asia;South-Central Asia;Tekari;Tekari;GISCO OSM;1;1;1;3
8930;1;18;17.05664415;82.09363548;17.09778582;82.16415886;17.07858594;82.13384574;India;IND;0;1;India;IND;Asia;South-Central Asia;Peddapuram;Peddapuram;GISCO OSM;1;1;1;3
8931;2;9;26.7824708;85.67273559;26.82469987;85.71159366;26.80452302;85.6943892;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
8932;2;3;26.41954541;85.49237706;26.44485165;85.51471114;26.43219827;85.50354179;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
8933;1;7;25.34174102;85.01329096;25.3669597;85.05249602;25.35435011;85.03409339;India;IND;0;1;India;IND;Asia;South-Central Asia;Masaurhi;Masaurhi;GISCO OSM;1;1;1;5
8934;2;3;24.79582209;84.778513;24.81260588;84.80326024;24.80561253;84.79146515;India;IND;0;1;India;IND;Asia;South-Central Asia;Guraru;Guraru;GISCO OSM;0;0;1;0
8935;1;70;6.021481591;80.1310887;6.110637619;80.27755479;6.05795383;80.21130062;Sri Lanka;LKA;0;1;Sri Lanka;LKA;Asia;South-Central Asia;Galle;Galle;GISCO OSM;1;1;1;45
8936;2;16;26.3605057;85.4759333;26.40267576;85.534148;26.38211713;85.50320926;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
8937;2;5;25.92228079;85.2846253;25.94754609;85.31659105;25.93659754;85.299473;India;IND;0;1;India;IND;Asia;South-Central Asia;Goraul;Goraul;;;;;
8938;1;31;25.66132596;85.171884;25.72023222;85.26391839;25.69104917;85.22244391;India;IND;0;1;India;IND;Asia;South-Central Asia;Hajipur;Hajipur;;;;;
8939;1;13;25.19047077;84.96183196;25.23248311;85.01157422;25.21276894;84.98829927;India;IND;0;1;India;IND;Asia;South-Central Asia;Jehanabad;Jehanabad;GISCO OSM;1;1;1;10
8940;2;3;24.02468853;84.46503951;24.0414334;84.4895575;24.03166546;84.4766766;India;IND;0;1;India;IND;Asia;South-Central Asia;Panki;Panki;GISCO OSM;1;1;1;1
8941;1;19;16.53855232;81.97343639;16.61253253;82.02955404;16.57813687;82.00244729;India;IND;0;1;India;IND;Asia;South-Central Asia;Amalapuram;Amalapuram;;;;;
8942;1;13;26.76558084;85.70881432;26.82469987;85.74648886;26.79578855;85.72597443;India;IND;1;2;India;;;;;;;;;;
8943;1;21;17.01550594;82.12126007;17.06487221;82.18596773;17.04195153;82.15261988;India;IND;0;1;India;IND;Asia;South-Central Asia;Samarlakota;Samarlakota;GISCO OSM;0;1;1;0
8944;2;16;26.70647347;85.66812527;26.75713621;85.72671185;26.72969283;85.6983671;India;IND;0;1;India;IND;Asia;South-Central Asia;Pariharpur;Pariharpur;GISCO OSM;0;0;0;0
8945;2;10;25.84649724;85.27882735;25.88017654;85.3396239;25.86417842;85.30321006;India;IND;0;1;India;IND;Asia;South-Central Asia;Bhagwanpur;Bhagwanpur;GISCO OSM;1;1;1;2
8946;1;8;25.33333524;85.05211519;25.35855325;85.10194236;25.3480455;85.07876567;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
8947;2;4;24.66158279;84.76058989;24.6783597;84.79588256;24.66787403;84.77647285;India;IND;0;1;India;IND;Asia;South-Central Asia;Gurua;Gurua;GISCO OSM;0;1;0;0
8948;2;15;26.52078304;85.60320141;26.57141455;85.66159477;26.54637902;85.62894997;India;IND;0;1;India;IND;Asia;South-Central Asia;Bazpatti;Bazpatti;GISCO OSM;0;0;1;0
8949;2;29;25.99808285;85.35378529;26.04862786;85.4542716;26.02669496;85.40841438;India;IND;0;1;India;IND;Asia;South-Central Asia;Kurhani;Kurhani;GISCO OSM;0;0;1;0
8950;2;6;25.7707321;85.26252471;25.80440322;85.29132548;25.7847613;85.27765244;India;IND;0;1;India;IND;Asia;South-Central Asia;Sarai;Sarai;GISCO OSM;0;1;1;0
8951;2;4;25.10646258;84.97134413;25.12326246;84.99980885;25.11486241;84.98557522;India;IND;0;1;India;IND;Asia;South-Central Asia;Tehta;Tehta;GISCO OSM;0;1;1;0
8952;2;6;25.05606819;84.9602585;25.08966358;84.98532392;25.07286545;84.97278747;India;IND;0;1;India;IND;Asia;South-Central Asia;Makhdumpur;Makhdumpur;GISCO OSM;0;1;1;0
8953;2;3;24.28432753;84.62435914;24.30108534;84.64895497;24.29130985;84.63605;India;IND;0;1;India;IND;Asia;South-Central Asia;Partabpura;Partabpura;GISCO OSM;0;1;1;0
8954;1;9;20.26854773;83.13443013;20.30169955;83.17107589;20.28650463;83.15205713;India;IND;0;1;India;IND;Asia;South-Central Asia;Titlagarh;Titlagarh;GISCO OSM;0;0;0;0
8955;1;19;26.62205455;85.67549712;26.68114531;85.73683559;26.64671131;85.70865995;India;IND;0;1;India;IND;Asia;South-Central Asia;Sursand;Sursand;GISCO OSM;0;0;1;0
8956;2;5;25.21567751;85.04342172;25.23248311;85.0789157;25.22492048;85.06183315;India;IND;0;1;India;IND;Asia;South-Central Asia;Kako;Kako;GISCO OSM;0;1;1;0
8957;1;28;24.51901361;84.76414718;24.5777111;84.91935896;24.55435065;84.83646482;India;IND;0;1;India;IND;Asia;South-Central Asia;Dobhi;Dobhi;;;;;
8958;2;49;26.36893925;85.58851993;26.44485165;85.70893201;26.40654881;85.64193958;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;2;2;0
8959;2;14;25.76231489;85.29070974;25.81282157;85.37713908;25.78215583;85.33682024;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
8960;1;8;18.79594769;82.69483611;18.8289844;82.73082509;18.81040095;82.71084309;India;IND;0;1;India;IND;Asia;South-Central Asia;Koraput;Koraput;GISCO OSM;0;0;0;0
8961;0;1;17.8636631;82.41951118;17.87190508;82.43216264;17.86778408;82.42583667;India;IND;0;1;India;IND;Asia;South-Central Asia;Gondigaruvu;Gondigaruvu;;;;;
8962;1;12;17.09778582;82.21546016;17.13070165;82.27125886;17.11150048;82.24656724;India;IND;0;1;India;IND;Asia;South-Central Asia;Pithapuram;Pithapuram;GISCO OSM;1;1;1;7
8963;2;4;24.9636989;84.96304472;24.98049136;84.99144287;24.97209502;84.97724253;India;IND;0;1;India;IND;Asia;South-Central Asia;Belaganj;Belaganj;GISCO OSM;0;0;1;0
8964;1;73;16.91678828;82.18548929;17.0237333;82.28761617;16.97104673;82.24402126;India;IND;0;1;India;IND;Asia;South-Central Asia;Kakinada;Kakinada;GISCO OSM;1;1;1;48
8965;2;11;26.52078304;85.68297542;26.56297538;85.72573673;26.54494702;85.70719636;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
8966;2;7;22.86291129;84.1213998;22.89628997;84.15520976;22.88138839;84.1382379;India;IND;0;1;India;IND;Asia;South-Central Asia;Jashpurnagar;Jashpurnagar;GISCO OSM;0;1;1;0
8967;2;2;26.28461431;85.56927879;26.30147743;85.58767676;26.29304575;85.57847667;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
8968;2;6;24.87974967;84.95195409;24.90493216;84.99792879;24.89234067;84.97317445;India;IND;0;1;India;IND;Asia;South-Central Asia;Chakand;Chakand;GISCO OSM;0;0;0;0
8969;1;5;17.1471604;82.26199984;17.16361971;82.29504365;17.15621295;82.27967124;India;IND;0;1;India;IND;Asia;South-Central Asia;Bhogapuram;Bhogapuram;;;;;
8970;2;5;24.66158279;84.866448;24.70352667;84.89474382;24.68255406;84.8805903;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
8971;2;6;23.73178697;84.48698474;23.75688296;84.52196507;23.74572896;84.50327867;India;IND;0;1;India;IND;Asia;South-Central Asia;Latehar;Latehar;GISCO OSM;0;1;1;0
8972;2;3;25.21567751;85.11408587;25.2240802;85.14958003;25.21987883;85.1318324;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
8973;0;13;49.00613816;104.0957638;49.04405469;104.173176;49.02254304;104.1343566;Mongolia;MNG;0;1;Mongolia;MNG;Asia;Eastern Asia;Erdenet;Erdenet;GISCO OSM;0;0;0;0
8974;1;9;26.45328754;85.68276204;26.48703341;85.72550191;26.46687917;85.70235914;India;IND;0;1;India;IND;Asia;South-Central Asia;Pupri;Pupri;GISCO OSM;0;0;0;0
8975;2;3;26.1076075;85.52060586;26.1244609;85.54959007;26.11462964;85.53623637;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
8976;1;6;25.7959851;85.38026052;25.82124015;85.42349914;25.8114185;85.39958257;India;IND;0;1;India;IND;Asia;South-Central Asia;Mahua;Mahua;GISCO OSM;1;1;1;3
8977;1;6;25.62767021;85.31282386;25.66132596;85.34474037;25.64449764;85.32878212;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;1;1;1;5
8978;1;66;24.7538664;84.9373159;24.84617604;85.08227242;24.79709356;85.01223066;India;IND;0;1;India;IND;Asia;South-Central Asia;Gaya;Gaya;GISCO OSM;1;1;1;34
8979;1;20;21.3224633;83.5962858;21.35570352;83.68100382;21.34116057;83.63363906;India;IND;0;1;India;IND;Asia;South-Central Asia;Chandrapur;Chandrapur;GISCO OSM;1;1;1;11
8980;2;11;24.41841357;84.79974986;24.46032654;84.83846383;24.43708324;84.81989998;India;IND;0;1;India;IND;Asia;South-Central Asia;Hunterganj;Hunterganj;GISCO OSM;0;1;1;0
8981;1;11;16.71941205;82.18519557;16.75230265;82.23276646;16.73324079;82.20984337;India;IND;0;1;India;IND;Asia;South-Central Asia;Yanam;Yanam;GISCO OSM;0;0;0;0
8982;1;16;25.49308313;85.27830678;25.53513543;85.34902046;25.50885208;85.30736037;India;IND;0;1;India;IND;Asia;South-Central Asia;Fatwah;Fatwah;GISCO OSM;1;1;1;9
8983;1;12;19.89577439;83.13643609;19.92889616;83.19095532;19.9095748;83.16414416;India;IND;0;1;India;IND;Asia;South-Central Asia;Bhawanipatna;Bhawanipatna;GISCO OSM;1;1;1;7
8984;1;22;24.6783597;84.94774664;24.7454759;85.01476376;24.70734001;84.98058031;India;IND;0;1;India;IND;Asia;South-Central Asia;Bodhgaya;Bodhgaya;GISCO OSM;1;1;1;7
8985;1;16;6.661913476;80.37697064;6.702457589;80.43790904;6.679651367;80.40569474;Sri Lanka;LKA;0;1;Sri Lanka;LKA;Asia;South-Central Asia;Rathnapura;Rathnapura;GISCO OSM;0;0;0;0
8986;2;5;25.85491672;85.45301217;25.87175637;85.48874456;25.86417842;85.47149668;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
8987;2;23;26.22560069;85.65081491;26.28461431;85.71872613;26.25877154;85.68205667;India;IND;0;1;India;IND;Asia;South-Central Asia;Jajua;Jajua;GISCO OSM;0;0;0;0
8988;2;29;25.80440322;85.44479644;25.86333643;85.52311026;25.83038472;85.48616355;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
8989;1;13;25.60243076;85.34737086;25.63608381;85.4154771;25.6156974;85.38229522;India;IND;0;1;India;IND;Asia;South-Central Asia;Shahpur Paton;Shahpur Paton;GISCO OSM;0;1;1;0
8990;2;16;25.74548114;85.42909956;25.80440322;85.47985248;25.77283644;85.45442458;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
8991;2;29;25.64449764;85.38786677;25.71181636;85.47358325;25.67917078;85.42379707;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
8992;1;10;18.71336671;82.80894212;18.75465527;82.85523016;18.73731361;82.83080238;India;IND;0;1;India;IND;Asia;South-Central Asia;Sunabeda;Sunabeda;GISCO OSM;0;0;1;0
8993;2;1;25.0812644;85.1408287;25.08966358;85.15506118;25.08546396;85.14794462;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
8994;1;19;20.68314119;83.45325962;20.72462411;83.51090943;20.7016988;83.48266041;India;IND;0;1;India;IND;Asia;South-Central Asia;Balangir;Balangir;GISCO OSM;0;1;1;0
8995;2;13;26.57985396;85.82302809;26.62205455;85.88151925;26.60030428;85.84858457;India;IND;1;2;India;;;;;;;;;;
8996;2;2;25.93912409;85.52969606;25.95596831;85.54794428;25.94754609;85.53881908;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
8997;2;3;24.06655225;84.72487709;24.08329919;84.75284861;24.0763212;84.73767413;India;IND;0;1;India;IND;Asia;South-Central Asia;Lawalaung;Lawalaung;GISCO OSM;0;0;0;0
8998;2;18;26.28461431;85.70511027;26.32677387;85.77303728;26.30897245;85.74176457;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
8999;2;9;25.98965948;85.57076416;26.02335432;85.61340031;26.00323057;85.59000878;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
9000;2;6;25.94754609;85.55480267;25.98123635;85.58371334;25.96579452;85.56836179;India;IND;0;1;India;IND;Asia;South-Central Asia;Sakra;Sakra;GISCO OSM;0;0;0;0
9001;2;6;25.52672452;85.36015391;25.55195791;85.40640148;25.53934096;85.38150485;India;IND;0;1;India;IND;Asia;South-Central Asia;Raghopur;Raghopur;GISCO OSM;0;0;0;0
9002;2;5;25.29971432;85.26049406;25.32492968;85.29602605;25.31232175;85.2782595;India;IND;0;1;India;IND;Asia;South-Central Asia;Hilsa;Hilsa;GISCO OSM;1;1;1;3
9003;2;6;25.20727504;85.22023963;25.23248311;85.26635417;25.21987883;85.2397577;India;IND;0;1;India;IND;Asia;South-Central Asia;Ekangar Sarai;Ekangar Sarai;GISCO OSM;0;1;1;0
9004;1;11;25.13166273;85.18381847;25.165266;85.23353647;25.14426355;85.20711776;India;IND;0;1;India;IND;Asia;South-Central Asia;Islampur;Islampur;GISCO OSM;1;1;1;8
9005;2;23;25.46785443;85.35223702;25.50149314;85.4760925;25.48595307;85.41264532;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
9006;1;216;7.180977783;80.50974001;7.351344391;80.70747365;7.280355297;80.60592288;Sri Lanka;LKA;0;1;Sri Lanka;LKA;Asia;South-Central Asia;Kandy;Kandy;GISCO OSM;1;1;2;32
9007;1;97;5.916122594;80.3795753;6.005272009;80.66062274;5.95342765;80.52661345;Sri Lanka;LKA;0;1;Sri Lanka;LKA;Asia;South-Central Asia;Matara;Matara;GISCO OSM;0;1;1;0
9008;1;16;40.0948651;94.66878765;40.16648843;94.72739139;40.13626889;94.69749289;China;CHN;0;1;China;CHN;Asia;Eastern Asia;Dunhuang;Dunhuang;GISCO OSM;0;0;0;0
9009;2;42;26.16659843;85.69941717;26.27618309;85.77322023;26.22359362;85.73042447;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
9010;2;8;24.50224482;84.94054677;24.52739833;84.98637513;24.51482133;84.96610484;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
9011;2;18;26.1244609;85.67159623;26.17502663;85.7356019;26.15208374;85.70141725;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
9012;1;15;22.08772433;84.00673961;22.12935932;84.06211683;22.11242719;84.03557733;India;IND;0;1;India;IND;Asia;South-Central Asia;Sundargarh;Sundargarh;GISCO OSM;0;1;1;0
9013;1;21;21.78808965;83.89706105;21.84633317;83.94791968;21.8176065;83.92184758;India;IND;0;1;India;IND;Asia;South-Central Asia;Brajarajnagar;Brajarajnagar;GISCO OSM;1;1;1;10
9014;2;9;26.09075502;85.65924757;26.1244609;85.69890989;26.10807564;85.68138243;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9015;2;1;25.52672452;85.39897045;25.53513543;85.41331793;25.53092995;85.40614387;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9016;2;5;25.82965895;85.54440851;25.85491672;85.58769284;25.84228758;85.56604771;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9017;1;10;24.18379831;84.84676148;24.2173047;84.89247098;24.20473941;84.87143788;India;IND;0;1;India;IND;Asia;South-Central Asia;Chatra;Chatra;GISCO OSM;1;1;1;5
9018;1;17;7.124194372;80.54919879;7.180977783;80.59018757;7.154017255;80.56984961;Sri Lanka;LKA;0;1;Sri Lanka;LKA;Asia;South-Central Asia;Gampola;Gampola;GISCO OSM;0;0;0;0
9019;2;17;25.68657015;85.50550814;25.73706461;85.58062058;25.71057875;85.54156786;India;IND;0;1;India;IND;Asia;South-Central Asia;Desri;Desri;GISCO OSM;0;1;1;0
9020;1;10;17.65766076;82.59725534;17.68237627;82.64071418;17.66919451;82.61800637;India;IND;0;1;India;IND;Asia;South-Central Asia;Narsipatnam;Narsipatnam;GISCO OSM;0;1;1;0
9021;2;20;26.29304575;85.79438979;26.34363932;85.85940869;26.31665504;85.8257828;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9022;2;43;26.11603408;85.72877826;26.18345506;85.84140683;26.1504287;85.78379527;India;IND;0;1;India;IND;Asia;South-Central Asia;Gaihati;Gaihati;;;;;
9023;2;3;25.66974047;85.50865446;25.68657015;85.5336836;25.67955767;85.52169305;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9024;2;6;25.63608381;85.48994569;25.65291169;85.52934204;25.64449764;85.50964233;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9025;2;2;25.60243076;85.475009;25.61084368;85.5000146;25.60663719;85.48751136;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;1;1;1;2
9026;2;1;25.00568167;85.21432833;25.01407888;85.22854646;25.00988025;85.22143707;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
9027;2;5;24.49386074;84.99698376;24.51062911;85.04280802;24.49972957;85.01954061;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
9028;1;14;17.32824353;82.5195874;17.37764163;82.58010815;17.35470617;82.54804213;India;IND;0;1;India;IND;Asia;South-Central Asia;Tuni;Tuni;GISCO OSM;1;1;1;9
9029;2;18;17.21300098;82.48310422;17.2788505;82.56290419;17.24135176;82.5245779;India;IND;0;1;India;IND;Asia;South-Central Asia;Yerraipeta;Yerraipeta;;;;;
9030;1;30;7.400025135;80.59989833;7.497392808;80.66826991;7.445462352;80.62878537;Sri Lanka;LKA;0;1;Sri Lanka;LKA;Asia;South-Central Asia;Matale;Matale;GISCO OSM;0;0;1;0
9031;1;13;7.343231132;80.59257994;7.391911535;80.63452002;7.369131348;80.61474166;Sri Lanka;LKA;0;1;Sri Lanka;LKA;Asia;South-Central Asia;Poojapitiya;Poojapitiya;;;;;
9032;2;3;24.61125721;85.05691533;24.62803155;85.08161998;24.61824642;85.06868269;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
9033;1;19;21.82137056;83.98835156;21.87961924;84.04363044;21.85837713;84.01334806;India;IND;0;1;India;IND;Asia;South-Central Asia;Jharsuguda;Jharsuguda;GISCO OSM;1;1;1;6
9034;2;9;26.65581928;85.98678331;26.69803051;86.04142354;26.67598613;86.01820681;Nepal;NPL;0;1;Nepal;NPL;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
9035;2;37;26.33520648;85.85359054;26.40267576;85.94292015;26.37110465;85.89947266;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
9036;2;7;25.19887279;85.34031579;25.21567751;85.38642883;25.20667487;85.36266329;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9037;2;34;26.25089085;85.82067726;26.35207239;85.93124779;26.2989975;85.88388832;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;2;0
9038;2;4;24.98888791;85.26012191;25.00568167;85.28855684;24.99728468;85.2743381;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9039;2;6;23.81544745;84.77371573;23.84054958;84.80534378;23.82799829;84.78946742;India;IND;0;1;India;IND;Asia;South-Central Asia;Balumath;Balumath;GISCO OSM;0;0;0;0
9040;2;29;25.81282157;85.6326955;25.89701756;85.71315069;25.8611589;85.67405121;India;IND;0;1;India;IND;Asia;South-Central Asia;Tajpur;Tajpur;GISCO OSM;0;0;1;0
9041;2;4;25.58560558;85.53509532;25.61084368;85.5601011;25.59822438;85.54759777;India;IND;0;1;India;IND;Asia;South-Central Asia;Bidpur;Bidpur;GISCO OSM;0;1;1;0
9042;2;1;24.93851185;85.24908146;24.94690732;85.26328556;24.94270956;85.25618319;India;IND;0;1;India;IND;Asia;South-Central Asia;Atri;Atri;GISCO OSM;0;0;0;0
9043;2;13;26.20031262;85.82271739;26.25089085;85.86539933;26.22268273;85.8459261;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9044;2;4;23.66487328;84.73068469;23.68996438;84.7584783;23.6774186;84.74362749;India;IND;0;1;India;IND;Asia;South-Central Asia;Chandwa;Chandwa;;;;;
9045;2;10;25.61084368;85.57131224;25.64449764;85.6213501;25.63187698;85.5933947;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;1;1;0
9046;2;12;24.77903917;85.21985664;24.8209981;85.26580672;24.80211591;85.24372548;India;IND;0;1;India;IND;Asia;South-Central Asia;Wazirganj;Wazirganj;GISCO OSM;0;1;1;0
9047;1;95;26.09075502;85.83930966;26.20874174;85.9643806;26.14898868;85.90405389;India;IND;0;1;India;IND;Asia;South-Central Asia;Darbhanga;Darbhanga;GISCO OSM;1;1;1;38
9048;2;12;25.55195791;85.56271792;25.57719333;85.64088839;25.56036961;85.62134578;India;IND;0;1;India;IND;Asia;South-Central Asia;Mohiuddinnagar;Mohiuddinnagar;;;;;
9049;2;59;25.44262774;85.51811444;25.50990338;85.75991993;25.4665004;85.64994448;India;IND;0;1;India;IND;Asia;South-Central Asia;Bakhtiyarpur;Bakhtiyarpur;;;;;
9050;2;2;24.28432753;85.01530698;24.30108534;85.03283289;24.29270633;85.02406892;India;IND;0;1;India;IND;Asia;South-Central Asia;Kanha Chatti;Kanha Chatti;GISCO OSM;0;0;0;0
9051;2;3;24.04980614;84.92198617;24.06655225;84.94653181;24.0595746;84.93487241;India;IND;0;1;India;IND;Asia;South-Central Asia;Simaria Kalan;Simaria Kalan;GISCO OSM;0;0;0;0
9052;1;16;23.41406251;84.66216077;23.47256878;84.71032476;23.43756831;84.6879313;India;IND;0;1;India;IND;Asia;South-Central Asia;Lohardaga;Lohardaga;GISCO OSM;0;1;1;0
9053;1;17;23.01314;84.52183342;23.06323036;84.57359152;23.04088526;84.54559181;India;IND;0;1;India;IND;Asia;South-Central Asia;Gumla;Gumla;GISCO OSM;1;1;1;2
9054;1;93;25.82965895;85.71549926;26.00650644;85.84783822;25.89597628;85.78799583;India;IND;0;1;India;IND;Asia;South-Central Asia;Samastipur;Samastipur;GISCO OSM;1;1;1;12
9055;1;35;21.38063558;83.951781;21.48869319;84.01733946;21.45152268;83.98274687;India;IND;0;1;India;IND;Asia;South-Central Asia;Sambalpur;Sambalpur;GISCO OSM;1;1;1;20
9056;1;32;26.25932136;85.92060291;26.34363932;86.00210778;26.30174093;85.95544496;India;IND;0;1;India;IND;Asia;South-Central Asia;Keotiranway;Keotiranway;;;;;
9057;2;9;25.35014703;85.50562152;25.38377326;85.5554975;25.36649267;85.53212331;India;IND;0;1;India;IND;Asia;South-Central Asia;Harnaut;Harnaut;;;;;
9058;2;18;25.09806297;85.40664609;25.15686486;85.46666587;25.13166273;85.43965759;India;IND;0;1;India;IND;Asia;South-Central Asia;Madhopur;Madhopur;;;;;
9059;2;14;25.78756721;85.7141022;25.82965895;85.77112189;25.80921368;85.74516295;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9060;2;4;24.71191608;85.24068411;24.73708563;85.26542707;24.72450061;85.25305516;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
9061;2;9;24.60287037;85.19803966;24.63641904;85.24392063;24.62197405;85.2207796;India;IND;0;1;India;IND;Asia;South-Central Asia;Fatehpur;Fatehpur;GISCO OSM;1;1;1;6
9062;2;20;25.73706461;85.70211015;25.77914954;85.79104216;25.75473959;85.7509215;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9063;2;5;24.80421388;85.2869934;24.8209981;85.32235577;24.81176667;85.3039881;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
9064;2;9;26.89227881;86.24123098;26.94297308;86.29341691;26.9162167;86.26821398;Nepal;NPL;0;1;Nepal;NPL;Asia;South-Central Asia;Tribeni Gh?t;Tribeni Gh?t;GISCO OSM;0;0;1;0
9065;1;27;25.01407888;85.39123674;25.09806297;85.44482905;25.05093587;85.42100614;India;IND;0;1;India;IND;Asia;South-Central Asia;Rajgir;Rajgir;GISCO OSM;0;0;1;0
9066;1;14;26.57141455;86.11564614;26.61361396;86.17305138;26.59130782;86.14378472;India;IND;1;2;India;;;;;;;;;;
9067;1;30;25.165266;85.48526027;25.23248311;85.55626757;25.19887279;85.52076173;India;IND;0;1;India;IND;Asia;South-Central Asia;Bihar Sharif;Bihar Sharif;GISCO OSM;1;1;1;21
9068;2;26;26.03177861;85.89601132;26.09075502;85.97363859;26.05705283;85.93359578;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9069;2;17;25.89701756;85.8310857;25.95596831;85.88894257;25.92698692;85.85796828;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;1;0
9070;2;13;26.42798059;86.07705167;26.46172365;86.15966741;26.44582501;86.11716488;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9071;1;36;26.31834149;86.04382982;26.41954541;86.10415016;26.36120849;86.07488379;India;IND;0;1;India;IND;Asia;South-Central Asia;Madhubani;Madhubani;GISCO OSM;1;1;1;20
9072;2;10;24.9301166;85.4080887;24.9636989;85.45771564;24.94522821;85.43429833;India;IND;0;1;India;IND;Asia;South-Central Asia;N/A;-;N/A;0;0;0;0
9073;2;8;22.5959936;84.47684408;22.6293475;84.5146458;22.61475479;84.49729426;India;IND;0;1;India;IND;Asia;South-Central Asia;Simdega;Simdega;GISCO OSM;1;1;1;4
9074;2;3;24.28432753;85.15266704;24.30108534;85.18077121;24.29410281;85.16553772;India;IND;0;1;India;IND;Asia;South-Central Asia;Itkori;Itkori;GISCO OSM;0;0;0;0
9075;1;90;61.97112268;129.6173366;62.1425738;129.8411585;62.0547806;129.7234508;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;Yakutsk;Yakutsk;GISCO OSM;1;1;1;54
