X.U.FEFF.ID_HDC_G0;QA2_1V;AREA;BBX_LATMN;BBX_LONMN;BBX_LATMX;BBX_LONMX;GCPNT_LAT;GCPNT_LON;CTR_MN_NM;CTR_MN_ISO;XBRDR;XCTR_NBR;XC_NM_LST;XC_ISO_LST;GRGN_L1;GRGN_L2;UC_NM_MN;UC_NM_LST;UC_NM_SRC;H75_NBR;H90_NBR;H00_NBR;H75_AREA;H90_AREA;H00_AREA;E_BM_NM_LST;E_SL_LST;EL_AV_ALS;E_KG_NM_LST;E_RB_NM_LST;E_WR_P_90;E_WR_P_00;E_WR_P_14;E_WR_T_90;E_WR_T_00;E_WR_T_14
3063;1;27;49.56649929;17.20821699;49.61409624;17.30401043;49.59170591;17.25923477;Czech Republic;CZE;0;1;Czech Republic;CZE;Europe;Eastern Europe;Olomouc;Olomouc;GISCO OSM;1;1;1;27;26;27;Temperate Broadleaf and Mixed Forests;Urban. mining, etc.;219.6432569;Mild temperate, fully humid, and  Warm summer;Danube;599.1749878;724.3250275;662.5750122;8.167661309;8.663158894;9.1768291
3064;1;57;-12.63994328;13.33006842;-12.55014554;13.4502976;-12.59289464;13.39917548;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Benguela;Benguela;GISCO OSM;1;1;1;24;34;53;Tropical and subtropical grasslands, savannas, and shrublands;Leptosols;17.07433682;Desert (arid), and  Hot arid;NAN;304.4500122;314;255.9500046;23.34608698;23.4336133;23.41632986
3065;1;82;-14.95460514;13.45164887;-14.87266119;13.57585516;-14.91413133;13.51083806;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Lubango;Lubango;GISCO OSM;0;1;1;0;32;50;Tropical and subtropical grasslands, savannas, and shrublands;Ferralsols;1787.489516;Mild temperate with dry winter, and  Warm summer;Cunene;682.6500092;809;809;19.33083153;19.47150755;19.33290625
3066;1;21;51.61951055;17.76982565;51.66787985;17.85529121;51.64737816;17.80938561;Poland;POL;0;1;Poland;POL;Europe;Eastern Europe;Ostr¢w Wielkopolski;Ostr¢w Wielkopolski;GISCO OSM;1;1;1;21;21;21;Temperate Broadleaf and Mixed Forests;Luvisols;135.3266199;Mild temperate, fully humid, and  Warm summer;Oder River;443.0750046;574.1250076;510.9750061;9.203923464;9.562033892;9.876531124
3067;1;9;6.434889932;13.25269117;6.483534517;13.28287418;6.462364894;13.27208871;Cameroon;CMR;0;1;Cameroon;CMR;Africa;Middle Africa;Ngaoundal;Ngaoundal;GISCO OSM;0;0;1;0;0;8;Tropical and subtropical grasslands, savannas, and shrublands;Nitisols;945.6836449;Tropical savannah with dry winter;Sanaga;1530.475006;1624.950043;1599.525024;23.79966402;23.75003576;23.99893475
3068;1;6;-1.569084889;13.20352469;-1.536729619;13.23355814;-1.551559094;13.21855157;Gabon;GAB;0;1;Gabon;GAB;Africa;Middle Africa;Moanda;Moanda;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Ferralsols;425.3254734;Tropical savannah with dry winter;Ogooue;1968.050049;1876.900055;1813.675049;24.55900431;24.6171422;24.7416563
3069;1;117;48.08988242;17.02249413;48.2217486;17.22893788;48.15237844;17.13249373;Slovakia;SVK;0;1;Slovakia;SVK;Europe;Eastern Europe;Bratislava;Bratislava;GISCO OSM;1;1;1;97;116;116;Temperate Broadleaf and Mixed Forests;Fluvisols;155.0528372;Mild temperate, fully humid, and  Warm summer;Danube;612.5500183;626;663.125;9.895959377;10.44271922;11.10528278
3070;1;14;10.61002906;13.37208689;10.65073635;13.41330817;10.62747479;13.3941687;Nigeria;NGA;0;1;Nigeria;NGA;Africa;Western Africa;Michika;Michika;GISCO OSM;1;1;1;5;9;11;Tropical and subtropical grasslands, savannas, and shrublands;Arenosols;526.3361644;Tropical savannah with dry winter;Lake Chad;747.1750031;785.3500061;737.3500214;27.52043867;27.6515913;28.09677744
3071;1;61;9.28405844;13.33881209;9.373477621;13.45120752;9.32503559;13.39244222;Cameroon;CMR;0;1;Cameroon;CMR;Africa;Middle Africa;Garoua;Garoua;GISCO OSM;1;1;1;42;52;55;Tropical and subtropical grasslands, savannas, and shrublands;Vertisols;206.3325014;Tropical savannah with dry winter;Niger;1042.200027;1007.800003;889.0500183;28.18793535;28.24134684;28.633986
3072;1;14;-4.207041791;13.26214016;-4.166561976;13.30254091;-4.184488652;13.28517098;Republic of Congo;COG;0;1;Republic of Congo;COG;Africa;Middle Africa;Nkayi;Nkayi;GISCO OSM;0;0;1;0;0;12;Tropical and subtropical grasslands, savannas, and shrublands;Ferralsols;165.0897224;Tropical savannah with dry winter;Kouilou;1371.975006;1344.725037;1293.575012;25.20870399;25.27080297;25.27514601
3073;1;10;-5.510966105;13.27818072;-5.478558262;13.31820538;-5.494762099;13.29619181;Democratic Republic of the Congo;COD;0;1;Democratic Republic of the Congo;COD;Africa;Middle Africa;Kinzao;Kinzao;GISCO OSM;1;1;1;9;9;9;Tropical and subtropical grasslands, savannas, and shrublands;Acrisols;373.9139319;Tropical savannah with dry winter;Congo;1234.424988;1276.900024;1221.825012;24.42841387;24.44032955;24.50930738
3074;1;24;37.04938904;15.2443941;37.11106815;15.30512309;37.08206193;15.2777038;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Syracuse;Syracuse;GISCO OSM;1;1;1;24;24;24;Mediterranean Forests, Woodlands, and Scrub;Cambisols;38.76942088;Mild temperate with dry summer, and  Hot summer;NAN;579.2750092;491.5250168;562.5750275;17.90681982;18.51419783;18.62414742
3077;1;8;41.25329498;15.86927817;41.2803256;15.91968453;41.26343097;15.89614003;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Cerignola;Cerignola;GISCO OSM;1;1;1;8;8;8;Mediterranean Forests, Woodlands, and Scrub;Vertisols;116.8959806;Steppe (semi-arid), and  Cold arid;NAN;482.9000015;512.2250137;568.7000198;15.25499368;16.05068684;16.34818792
3078;1;5;10.79729991;13.44780753;10.82172982;13.46866132;10.80788611;13.45919773;Nigeria;NGA;0;1;Nigeria;NGA;Africa;Western Africa;Gulak;Gulak;GISCO OSM;0;1;1;0;5;5;Tropical and subtropical grasslands, savannas, and shrublands;Arenosols;501.2200683;Steppe (semi-arid), and  Hot arid;Lake Chad;747.1750031;785.3500061;737.3500214;27.52043867;27.6515913;28.09677744
3079;1;23;-8.731475763;13.39584795;-8.674610374;13.46601334;-8.701276651;13.43220253;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Panguila;Panguila;GISCO OSM;0;0;0;0;0;0;Montane Grasslands and Shrublands;Luvisols;19.19590786;Steppe (semi-arid), and  Hot arid;NAN;464.6500092;517.7000122;411.5750122;25.42964745;25.43093109;25.5166378
3080;1;19;52.74666026;18.2159546;52.81501759;18.28614257;52.78032003;18.2532678;Poland;POL;0;1;Poland;POL;Europe;Eastern Europe;Inowroc?aw;Inowroc?aw;GISCO OSM;1;1;1;17;19;19;Temperate Broadleaf and Mixed Forests;Phaeozems;87.70115634;Mild temperate, fully humid, and  Warm summer;Wisla;457.4500122;578.75;523.6250153;9.035013914;9.298329115;9.572980642
3081;1;8;-3.697052422;13.32716815;-3.664676102;13.36727923;-3.679852446;13.34604008;Republic of Congo;COG;0;1;Republic of Congo;COG;Africa;Middle Africa;Sibiti;Sibiti;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Ferralsols;513.0860247;Tropical savannah with dry winter;Kouilou;1560.875;1496.774994;1429.175018;24.44917202;24.51117945;24.54030609
3082;1;62;-12.44403636;13.52422453;-12.33794376;13.62703127;-12.37940479;13.56855945;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Lobito;Lobito;GISCO OSM;1;1;1;27;51;58;Tropical and subtropical grasslands, savannas, and shrublands;Leptosols;76.91672576;Desert (arid), and  Hot arid;NAN;411.8000031;420;339.2250061;23.44527006;23.48088455;23.50735617
3083;1;62;38.10939384;15.50123986;38.27775293;15.65455893;38.199272;15.55858769;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Messina;Messina;GISCO OSM;1;1;1;48;56;61;Mediterranean Forests, Woodlands, and Scrub;Cambisols;60.97702111;Mild temperate with dry summer, and  Hot summer;NAN;707.3500061;673.8500061;739.7750092;16.54803848;17.13031435;17.24620056
3084;1;76;43.47504239;16.321164;43.56636037;16.55708379;43.52333838;16.45850316;Croatia;HRV;0;1;Croatia;HRV;Europe;Southern Europe;Split;Split;GISCO OSM;1;1;1;62;64;64;Mediterranean Forests, Woodlands, and Scrub;Regosols;24.90192296;Mild temperate with dry summer, and  Hot summer;NAN;943.3249969;1144.375;1239.075058;12.18557644;13.05048537;13.54192305
3085;1;26;51.71626817;18.0336856;51.78404384;18.12425152;51.75126851;18.08097999;Poland;POL;0;1;Poland;POL;Europe;Eastern Europe;Kalisz;Kalisz;GISCO OSM;1;1;1;21;25;25;Temperate Broadleaf and Mixed Forests;Fluvisols;120.8395357;Mild temperate, fully humid, and  Warm summer;Oder River;436.2250061;572.8000183;504.2249985;9.087091446;9.451970816;9.768323421
3086;2;5;9.373477621;13.49184061;9.397866198;13.52221947;9.385671827;13.50702991;Cameroon;CMR;0;1;Cameroon;CMR;Africa;Middle Africa;Pitoa;Pitoa;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Vertisols;188.5419985;Tropical savannah with dry winter;Niger;1013.975021;953.8000183;875.7250061;28.27593279;28.33127928;28.72218847
3087;2;9;-15.2087077;13.67702032;-15.16771555;13.7079468;-15.18821125;13.69248335;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Chibia;Chibia;GISCO OSM;0;0;1;0;0;4;Tropical and subtropical grasslands, savannas, and shrublands;Arenosols;1473.651845;Mild temperate with dry winter, and  Warm summer;Cunene;582.3750229;712;712;19.36788321;19.57914639;19.28529167
3088;1;5;12.66443567;13.59530608;12.68076443;13.62623734;12.67178356;13.61277054;Nigeria;NGA;0;1;Nigeria;NGA;Africa;Western Africa;Monguno;Monguno;GISCO OSM;0;1;1;0;4;5;Tropical and subtropical grasslands, savannas, and shrublands;Arenosols;289.5952149;Desert (arid), and  Hot arid;Lake Chad;416.5249939;433.5000153;456.1500092;28.11800098;28.37508821;28.80830479
3089;1;29;-5.85939402;13.43303611;-5.802667653;13.49345567;-5.833824967;13.46333919;Democratic Republic of the Congo;COD;0;1;Democratic Republic of the Congo;COD;Africa;Middle Africa;Matadi;Matadi;GISCO OSM;1;1;1;25;25;27;Tropical and subtropical grasslands, savannas, and shrublands;Cambisols;153.1244763;Tropical savannah with dry winter;Congo;1142.324982;1219.5;1152.549988;24.89877939;24.90863466;24.98159075
3091;1;17;54.06221545;18.74890171;54.11159572;18.81854845;54.08806479;18.7830162;Poland;POL;0;1;Poland;POL;Europe;Eastern Europe;Tczew;Tczew;GISCO OSM;0;1;1;0;17;17;Temperate Broadleaf and Mixed Forests;Fluvisols;23.66937932;Mild temperate, fully humid, and  Warm summer;Wisla;542.8000183;590.2750092;569.2999954;8.914165497;9.086963892;9.198240519
3092;1;36;50.64644914;17.86623113;50.69444411;17.99886833;50.66724474;17.93146175;Poland;POL;0;1;Poland;POL;Europe;Eastern Europe;Opole;Opole;GISCO OSM;1;1;1;34;35;36;Temperate Broadleaf and Mixed Forests;Fluvisols;161.0908016;Mild temperate, fully humid, and  Warm summer;Oder River;507.8000183;653.2750092;586.4750061;9.198398352;9.672610521;10.133358
3093;1;48;38.02084229;15.61801619;38.18912469;15.67946627;38.10625696;15.65035758;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Reggio Calabria;Reggio Calabria;GISCO OSM;1;1;1;40;40;48;Mediterranean Forests, Woodlands, and Scrub;Fluvisols;34.75269121;Mild temperate with dry summer, and  Hot summer;NAN;707.3500061;673.8500061;739.7750092;16.54803848;17.13031435;17.24620056
3095;1;120;32.30974077;14.95708676;32.40460107;15.23316482;32.36665244;15.0901685;Libya;LBY;0;1;Libya;LBY;Africa;Northern Africa;Misrata;Misrata;GISCO OSM;1;1;1;89;98;117;Mediterranean Forests, Woodlands, and Scrub;Sand Dunes;7.950491736;Steppe (semi-arid), and  Hot arid;NAN;257.2250061;215;205.6750069;20.59320784;21.22244644;21.3317008
3096;1;57;52.99097529;18.53297368;53.05947434;18.72461865;53.02436144;18.62969815;Poland;POL;0;1;Poland;POL;Europe;Eastern Europe;Toru?;Toru?;GISCO OSM;1;1;1;45;55;55;Temperate Broadleaf and Mixed Forests;Fluvisols;58.39697265;Mild temperate, fully humid, and  Warm summer;Wisla;483.6500168;591.3250122;538.0000153;9.064661026;9.305823565;9.534179688
3097;1;39;7.2783271;13.55745507;7.367571078;13.60866091;7.318787683;13.58302534;Cameroon;CMR;0;1;Cameroon;CMR;Africa;Middle Africa;Ngaound‚r‚;Ngaound‚r‚;GISCO OSM;1;1;1;23;27;34;Tropical and subtropical grasslands, savannas, and shrublands;Acrisols;1127.549833;Tropical savannah with dry winter;Lake Chad;1459.125031;1416.925018;1498.325012;22.22341347;22.18913269;22.50628805
3099;1;12;11.07421714;13.67763653;11.10680218;13.71848513;11.08711522;13.69651542;Nigeria;NGA;0;1;Nigeria;NGA;Africa;Western Africa;Gwoza;Gwoza;GISCO OSM;0;1;1;0;7;8;Tropical and subtropical grasslands, savannas, and shrublands;Solonchaks;432.2108577;Steppe (semi-arid), and  Hot arid;Lake Chad;664.4499969;688.8500214;656.6750183;27.98333979;28.14740753;28.57890558
3100;1;8;-8.593379815;13.63431179;-8.569011949;13.68436806;-8.582211135;13.65936261;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Caxito;Caxito;GISCO OSM;0;1;1;0;5;6;Montane Grasslands and Shrublands;Cambisols;20.24240377;Steppe (semi-arid), and  Hot arid;NAN;632.5500107;712.8500214;546.0499954;25.17009258;25.16913223;25.26140404
3101;1;5;13.08094534;13.81208577;13.1054542;13.833218;13.09483358;13.82169386;Nigeria;NGA;0;1;Nigeria;NGA;Africa;Western Africa;Baga;Baga;GISCO OSM;0;1;1;0;5;5;Flooded Grasslands and Savannas;Arenosols;287.8136889;Desert (arid), and  Hot arid;Lake Chad;415.5750122;416.9749985;465.8500137;29.09302855;29.36920309;29.78505182
3102;1;14;41.29834834;16.24844219;41.33439941;16.31996872;41.31637294;16.28250244;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Barletta;Barletta;GISCO OSM;1;1;1;10;12;14;NAN;Cambisols;14.70985565;Mild temperate with dry summer, and  Hot summer;NAN;488.4750061;534.1250076;597.5750198;15.49346423;16.28846169;16.63865614
3103;1;12;-10.74844237;13.74816674;-10.71587236;13.77934348;-10.7321572;13.76375424;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Porto Amboim;Porto Amboim;GISCO OSM;0;0;1;0;0;11;Montane Grasslands and Shrublands;Calcisols;26.96602664;Steppe (semi-arid), and  Hot arid;NAN;505.3749924;503;405.6750031;24.90371132;24.92619848;24.99468517
3104;1;16;48.34430842;17.56022586;48.40091126;17.6158325;48.37142771;17.5882121;Slovakia;SVK;0;1;Slovakia;SVK;Europe;Eastern Europe;Trnava;Trnava;GISCO OSM;1;1;1;14;16;16;Temperate Broadleaf and Mixed Forests;Chernozems;146.8901153;Mild temperate, fully humid, and  Warm summer;Danube;546.4500198;561.6000137;589.8250122;10.24030948;10.79795408;11.39708757
3105;1;8;11.10680218;13.77976464;11.14753543;13.80090841;11.12716853;13.79147862;Nigeria;NGA;0;1;Nigeria;NGA;Africa;Western Africa;Ngoshe;Ngoshe;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Solonchaks;472.8135807;Steppe (semi-arid), and  Hot arid;Lake Chad;664.4499969;688.8500214;656.6750183;27.98333979;28.14740753;28.57890558
3106;1;31;4.555202288;13.64626934;4.603787843;13.72663026;4.576752177;13.6821583;Cameroon;CMR;0;1;Cameroon;CMR;Africa;Middle Africa;Bertoua;Bertoua;GISCO OSM;1;1;1;10;16;26;Tropical and subtropical grasslands, savannas, and shrublands;Nitisols;654.8485284;Tropical savannah with dry winter;Congo;1559.075043;1590.575043;1515.100006;24.19481325;24.2240715;24.40111828
3107;1;12;41.20825322;16.26873234;41.2442857;16.32059586;41.22852058;16.29629396;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Andria;Andria;GISCO OSM;1;1;1;11;11;12;Mediterranean Forests, Woodlands, and Scrub;Cambisols;151.1806513;Mild temperate with dry summer, and  Hot summer;NAN;488.4750061;534.1250076;597.5750198;15.49346423;16.28846169;16.63865614
3108;1;11;10.72401474;13.77888479;10.74844237;13.82978032;10.73770893;13.80884401;Cameroon;CMR;0;1;Cameroon;CMR;Africa;Middle Africa;Mokolo;Mokolo;GISCO OSM;1;1;1;6;6;10;Tropical and subtropical grasslands, savannas, and shrublands;Regosols;799.3486341;Tropical savannah with dry winter;Lake Chad;767.4750061;782.6500092;748.6000061;26.2868433;26.42584896;26.8591857
3109;1;13;-11.23715628;13.83239457;-11.18827087;13.86389065;-11.21365329;13.84673628;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Sumbe;Sumbe;GISCO OSM;0;1;1;0;8;11;Montane Grasslands and Shrublands;Calcisols;48.21223902;Steppe (semi-arid), and  Hot arid;NAN;665.3250046;659;535;24.43560505;24.47876644;24.53068924
3110;1;11;41.26230472;16.37532165;41.29834834;16.44398551;41.27909685;16.41000453;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Trani;Trani;GISCO OSM;0;1;1;0;10;10;NAN;Cambisols;9.606667159;Mild temperate with dry summer, and  Hot summer;NAN;488.4750061;534.1250076;597.5750198;15.49346423;16.28846169;16.63865614
3111;1;6;12.01976393;13.89885656;12.04423414;13.92946463;12.03471785;13.91735837;Nigeria;NGA;0;1;Nigeria;NGA;Africa;Western Africa;Dikwa;Dikwa;GISCO OSM;0;1;1;0;5;6;Tropical and subtropical grasslands, savannas, and shrublands;Fluvisols;295.4844352;Steppe (semi-arid), and  Hot arid;Lake Chad;505.1250076;529.7999954;528.4750061;28.20341253;28.43141937;28.87522984
3112;2;6;10.86244803;13.87338262;10.89502413;13.89449953;10.87602124;13.88554398;Cameroon;CMR;0;1;Cameroon;CMR;Africa;Middle Africa;Koza;Koza;GISCO OSM;0;1;1;0;6;6;Tropical and subtropical grasslands, savannas, and shrublands;Regosols;494.307057;Steppe (semi-arid), and  Hot arid;Lake Chad;767.4750061;782.6500092;748.6000061;26.2868433;26.42584896;26.8591857
3113;2;1;-15.75829987;14.06793734;-15.75009287;14.07850537;-15.75419635;14.07322127;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Chibemba;Chibemba;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Calcisols;1303.461716;Mild temperate with dry winter, and  Warm summer;Cunene;516.6000214;662.8499908;640;20.01071692;20.24584198;19.71035814
3114;1;33;47.64809875;17.5942544;47.72319774;17.7111725;47.68464761;17.65311104;Hungary;HUN;0;1;Hungary;HUN;Europe;Eastern Europe;Gy?r;Gy?r;GISCO OSM;1;1;1;29;29;31;Temperate Broadleaf and Mixed Forests;Phaeozems;113.6906825;Mild temperate, fully humid, and  Warm summer;Danube;509.6250153;526.8750076;572.6750107;10.76580548;11.43748021;12.03897023
3115;1;10;41.22626853;16.47546283;41.26230472;16.5231142;41.24158301;16.49886118;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Bisceglie;Bisceglie;GISCO OSM;0;0;0;0;0;0;NAN;Cambisols;17.91540967;Mild temperate with dry summer, and  Hot summer;NAN;488.4750061;534.1250076;597.5750198;15.49346423;16.28846169;16.63865614
3116;1;12;9.910180916;13.9280925;9.958988516;13.9589479;9.93255072;13.94357314;Cameroon;CMR;0;1;Cameroon;CMR;Africa;Middle Africa;Guider;Guider;GISCO OSM;0;1;1;0;10;11;Tropical and subtropical grasslands, savannas, and shrublands;Luvisols;349.780967;Tropical savannah with dry winter;Niger;939.5000153;856.9750214;816.7000275;27.89088011;27.9670949;28.38696527
3117;1;8;-22.95471019;14.51914351;-22.92132603;14.5528619;-22.93801772;14.5333762;Namibia;NAM;0;1;Namibia;NAM;Africa;Southern Africa;Walvis Bay;Walvis Bay;GISCO OSM;0;0;0;0;0;0;Deserts and Xeric Shrublands;Gypsisols;7.595956723;Desert (arid), and  Hot arid;NAN;19.37500048;27.27500057;25.64999962;18.32359505;18.52028513;19.37132072
3118;1;24;39.28211262;16.20502795;39.36233587;16.27393467;39.31367784;16.24163567;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Cosenza;Cosenza;GISCO OSM;1;1;1;24;24;24;Mediterranean Forests, Woodlands, and Scrub;Cambisols;250.3946682;Mild temperate with dry summer, and  Hot summer;NAN;754.1250153;719.4000244;713.4000244;14.09013867;14.64097142;14.81487584
3120;1;72;49.76652205;18.20772408;49.87141746;18.33708741;49.81564821;18.27850511;Czech Republic;CZE;0;1;Czech Republic;CZE;Europe;Eastern Europe;Ostrava;Ostrava;GISCO OSM;1;1;1;71;71;72;Temperate Broadleaf and Mixed Forests;Urban. mining, etc.;226.322459;Mild temperate, fully humid, and  Warm summer;Oder River;723.7750092;874.8000183;769.5000305;8.131246448;8.686297417;9.23071599
3121;1;47;44.74906762;17.15332323;44.85033138;17.25211846;44.79028986;17.20133996;Bosnia and Herzegovina;BIH;0;1;Bosnia and Herzegovina;BIH;Europe;Southern Europe;Banja Luka;Banja Luka;GISCO OSM;1;1;1;34;47;47;Temperate Broadleaf and Mixed Forests;Luvisols;174.561781;Mild temperate, fully humid, and  Warm summer;Danube;986.125;1100.075012;1175.375015;10.26858997;11.16219258;11.63556767
3123;1;9;41.18123373;16.57409973;41.21726065;16.62459159;41.19974664;16.59611504;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Molfetta;Molfetta;GISCO OSM;1;1;1;9;9;9;Mediterranean Forests, Woodlands, and Scrub;Cambisols;20.08093171;Mild temperate with dry summer, and  Hot summer;NAN;607.25;675.375;781.4250031;15.86171722;16.6539526;16.99416447
3124;1;9;40.81238273;16.51610945;40.83934573;16.57543455;40.82486509;16.54895466;Italy;ITA;0;1;Italy;ITA;Europe;Southern Europe;Altamura;Altamura;GISCO OSM;1;1;1;7;7;7;Mediterranean Forests, Woodlands, and Scrub;Cambisols;444.7296514;Mild temperate with dry summer, and  Hot summer;NAN;513.0500107;561.4250183;639.6750031;14.78595924;15.50370669;15.87636399
3125;1;5;-12.47668357;14.11517706;-12.46035977;14.1461045;-12.46770543;14.13263807;Angola;AGO;0;1;Angola;AGO;Africa;Middle Africa;Bocoio;Bocoio;GISCO OSM;0;1;1;0;4;4;Montane Grasslands and Shrublands;Leptosols;959.2744394;Mild temperate with dry winter, and  Warm summer;NAN;831.1000137;851;681.5500259;20.14752245;20.18752575;20.20765114
3127;1;10;11.0334878;14.12057026;11.05792515;14.16142877;11.04407722;14.13905305;Cameroon;CMR;0;1;Cameroon;CMR;Africa;Middle Africa;Mora;Mora;GISCO OSM;1;1;1;9;9;10;Tropical and subtropical grasslands, savannas, and shrublands;Regosols;463.6228447;Steppe (semi-arid), and  Hot arid;Lake Chad;662.1250153;648.1250076;630.625;28.48580599;28.65027332;29.09197187
